frame,worker_id,helmet,vest,mask,status
452,3,False,False,False,NO HARDHAT | NO SAFETY VEST
452,149,False,False,False,MONITORING
453,5,True,False,False,MONITORING
453,3,False,False,False,NO HARDHAT | NO SAFETY VEST
453,149,False,False,False,MONITORING
454,5,True,False,False,MONITORING
454,3,False,False,False,NO HARDHAT | NO SAFETY VEST
454,149,False,False,False,MONITORING
455,5,True,False,False,MONITORING
455,3,False,False,False,NO HARDHAT | NO SAFETY VEST
455,149,False,False,False,MONITORING
456,5,True,False,False,MONITORING
456,3,False,False,False,NO HARDHAT | NO SAFETY VEST
456,149,False,False,False,MONITORING
457,5,True,False,False,MONITORING
457,3,False,False,False,NO HARDHAT | NO SAFETY VEST
457,149,False,False,False,MONITORING
458,5,True,False,False,MONITORING
458,3,False,False,False,NO HARDHAT | NO SAFETY VEST
458,149,False,False,False,MONITORING
459,5,True,False,False,MONITORING
459,3,False,False,False,NO HARDHAT | NO SAFETY VEST
459,149,False,False,False,MONITORING
460,5,True,False,False,MONITORING
460,3,False,False,False,NO HARDHAT | NO SAFETY VEST
460,149,False,False,False,MONITORING
461,5,True,False,False,MONITORING
461,3,False,False,False,NO HARDHAT | NO SAFETY VEST
461,149,False,False,False,MONITORING
461,192,False,False,False,MONITORING
462,5,True,False,False,MONITORING
462,3,False,False,False,NO HARDHAT | NO SAFETY VEST
462,149,False,False,False,MONITORING
462,192,False,False,False,MONITORING
463,5,True,False,False,MONITORING
463,3,False,False,False,NO HARDHAT | NO SAFETY VEST
463,149,False,False,False,MONITORING
463,192,False,False,False,MONITORING
464,5,True,False,False,MONITORING
464,3,False,False,False,NO HARDHAT | NO SAFETY VEST
464,149,False,False,False,MONITORING
464,192,False,False,False,MONITORING
465,5,True,False,False,MONITORING
465,3,False,False,False,NO HARDHAT | NO SAFETY VEST
465,149,False,False,False,MONITORING
465,192,False,False,False,MONITORING
466,5,True,False,False,MONITORING
466,3,False,False,False,NO HARDHAT | NO SAFETY VEST
466,149,False,False,False,MONITORING
466,192,False,False,False,MONITORING
467,5,True,False,False,MONITORING
467,3,False,False,False,NO HARDHAT | NO SAFETY VEST
467,149,False,False,False,MONITORING
467,192,False,False,False,MONITORING
468,5,True,False,False,MONITORING
468,3,False,False,False,NO HARDHAT | NO SAFETY VEST
468,149,False,False,False,MONITORING
468,192,False,False,False,MONITORING
469,5,True,False,False,MONITORING
469,3,False,False,False,NO HARDHAT | NO SAFETY VEST
469,149,False,False,False,MONITORING
470,5,True,False,False,MONITORING
470,3,False,False,False,NO HARDHAT | NO SAFETY VEST
470,149,False,False,False,MONITORING
470,192,False,False,False,MONITORING
471,5,True,False,False,MONITORING
471,3,False,False,False,NO HARDHAT | NO SAFETY VEST
471,149,False,False,False,MONITORING
472,5,True,False,False,MONITORING
472,3,False,False,False,NO HARDHAT | NO SAFETY VEST
472,149,False,False,False,MONITORING
472,192,False,False,False,MONITORING
473,5,True,False,False,MONITORING
473,3,False,False,False,NO HARDHAT | NO SAFETY VEST
473,149,False,False,False,MONITORING
473,192,False,False,False,MONITORING
474,5,True,False,False,NO SAFETY VEST
474,3,False,False,False,NO HARDHAT | NO SAFETY VEST
474,149,False,False,False,MONITORING
475,5,True,False,False,NO SAFETY VEST
475,3,False,False,False,NO HARDHAT | NO SAFETY VEST | NO MASK
475,149,False,False,False,MONITORING
475,192,False,False,False,MONITORING
476,5,True,False,False,NO SAFETY VEST
476,3,False,False,False,NO HARDHAT | NO SAFETY VEST | NO MASK
476,149,False,False,False,MONITORING
476,192,False,False,False,MONITORING
477,5,True,False,False,NO SAFETY VEST
477,3,False,False,False,NO HARDHAT | NO SAFETY VEST | NO MASK
477,149,False,False,False,MONITORING
477,192,False,False,False,MONITORING
478,5,True,False,False,NO SAFETY VEST
478,3,False,False,False,NO HARDHAT | NO SAFETY VEST | NO MASK
478,149,False,False,False,MONITORING
478,192,False,False,False,MONITORING
479,5,True,False,False,NO SAFETY VEST
479,3,False,False,False,NO HARDHAT | NO SAFETY VEST | NO MASK
479,149,False,False,False,MONITORING
479,192,False,False,False,MONITORING
480,5,True,False,False,NO SAFETY VEST
480,3,False,False,False,NO HARDHAT | NO SAFETY VEST | NO MASK
480,149,False,False,False,MONITORING
480,192,False,False,False,MONITORING
481,5,True,False,False,NO SAFETY VEST
481,3,False,False,False,NO HARDHAT | NO SAFETY VEST | NO MASK
481,149,False,False,False,MONITORING
482,5,True,False,False,NO SAFETY VEST
482,3,False,False,False,NO HARDHAT | NO SAFETY VEST | NO MASK
482,149,False,False,False,MONITORING
483,5,True,False,False,NO SAFETY VEST
483,3,False,False,False,NO HARDHAT | NO SAFETY VEST | NO MASK
483,149,False,False,False,MONITORING
483,192,False,False,False,MONITORING
484,5,True,False,False,NO SAFETY VEST
484,3,False,False,False,NO HARDHAT | NO SAFETY VEST | NO MASK
484,149,False,False,False,MONITORING
484,192,False,False,False,MONITORING
485,5,True,False,False,NO SAFETY VEST
485,3,False,False,False,NO HARDHAT | NO SAFETY VEST | NO MASK
485,149,False,False,False,MONITORING
485,192,False,False,False,MONITORING
486,5,True,False,False,NO SAFETY VEST
486,3,False,False,False,NO HARDHAT | NO SAFETY VEST
486,149,False,False,False,MONITORING
486,192,False,False,False,MONITORING
487,5,True,False,False,NO SAFETY VEST
487,3,False,False,False,NO HARDHAT | NO SAFETY VEST
487,149,False,False,False,MONITORING
487,192,False,False,False,MONITORING
488,5,True,False,False,NO SAFETY VEST
488,3,False,False,False,NO HARDHAT | NO SAFETY VEST
488,149,False,False,False,MONITORING
488,192,False,False,False,MONITORING
489,5,True,False,False,NO SAFETY VEST
489,3,False,False,False,NO HARDHAT | NO SAFETY VEST
489,149,False,False,False,MONITORING
489,192,False,False,False,MONITORING
490,5,True,False,False,NO SAFETY VEST
490,3,False,False,False,NO HARDHAT | NO SAFETY VEST
490,149,False,False,False,MONITORING
490,192,False,False,False,MONITORING
491,5,True,False,False,NO SAFETY VEST
491,3,False,False,False,NO HARDHAT | NO SAFETY VEST
491,149,False,False,False,MONITORING
491,192,False,False,False,MONITORING
492,5,True,False,False,NO SAFETY VEST | NO MASK
492,3,False,False,False,NO HARDHAT | NO SAFETY VEST
492,149,False,False,False,MONITORING
492,192,False,False,False,MONITORING
493,5,True,False,False,NO SAFETY VEST | NO MASK
493,3,False,False,False,NO HARDHAT | NO SAFETY VEST
493,149,False,False,False,MONITORING
493,192,False,False,False,MONITORING
494,5,True,False,False,NO SAFETY VEST | NO MASK
494,3,False,False,False,NO HARDHAT | NO SAFETY VEST
494,149,False,False,False,MONITORING
494,192,False,False,False,MONITORING
495,5,True,False,False,NO SAFETY VEST | NO MASK
495,3,False,False,False,NO HARDHAT | NO SAFETY VEST
495,149,False,False,False,MONITORING
495,192,False,False,False,MONITORING
496,5,True,False,False,NO SAFETY VEST | NO MASK
496,3,False,False,False,NO HARDHAT | NO SAFETY VEST
496,149,True,False,False,MONITORING
496,192,False,False,False,MONITORING
497,5,True,False,False,NO SAFETY VEST | NO MASK
497,3,False,False,False,NO HARDHAT | NO SAFETY VEST
497,149,False,False,False,MONITORING
497,192,False,False,False,MONITORING
498,5,True,False,False,NO SAFETY VEST | NO MASK
498,3,False,False,False,NO HARDHAT | NO SAFETY VEST
498,149,False,False,False,MONITORING
498,192,False,False,False,MONITORING
499,5,True,False,False,NO SAFETY VEST | NO MASK
499,3,False,False,False,NO HARDHAT | NO SAFETY VEST | NO MASK
499,149,False,False,False,MONITORING
499,192,False,False,False,MONITORING
500,5,True,False,False,NO SAFETY VEST | NO MASK
500,3,False,False,False,NO HARDHAT | NO SAFETY VEST | NO MASK
500,149,False,False,False,MONITORING
500,192,False,False,False,MONITORING
500,213,False,False,False,MONITORING
501,5,True,False,False,NO SAFETY VEST | NO MASK
501,3,False,False,False,NO HARDHAT | NO SAFETY VEST | NO MASK
501,149,False,False,False,MONITORING
501,192,False,False,False,MONITORING
502,5,True,False,False,NO SAFETY VEST | NO MASK
502,3,False,False,False,NO HARDHAT | NO SAFETY VEST | NO MASK
502,149,False,False,False,MONITORING
502,192,False,False,False,MONITORING
503,5,True,False,False,NO SAFETY VEST | NO MASK
503,3,False,False,False,NO HARDHAT | NO SAFETY VEST | NO MASK
503,149,False,False,False,MONITORING
503,192,False,False,False,MONITORING
504,5,True,False,False,NO SAFETY VEST | NO MASK
504,3,False,False,False,NO HARDHAT | NO SAFETY VEST | NO MASK
504,149,False,False,False,MONITORING
504,192,False,False,False,NO SAFETY VEST
505,5,True,False,False,NO SAFETY VEST | NO MASK
505,3,False,False,False,NO HARDHAT | NO SAFETY VEST | NO MASK
505,149,False,False,False,MONITORING
505,192,False,False,False,NO SAFETY VEST
506,5,True,False,False,NO SAFETY VEST | NO MASK
506,3,False,False,False,NO HARDHAT | NO SAFETY VEST | NO MASK
506,149,False,False,False,MONITORING
506,192,False,False,False,NO SAFETY VEST
507,5,True,False,False,NO SAFETY VEST | NO MASK
507,3,False,False,False,NO HARDHAT | NO SAFETY VEST | NO MASK
507,149,False,False,False,MONITORING
507,192,False,False,False,NO SAFETY VEST
508,5,True,False,False,NO SAFETY VEST | NO MASK
508,3,False,False,False,NO HARDHAT | NO SAFETY VEST | NO MASK
508,149,False,False,False,MONITORING
508,192,False,False,False,NO SAFETY VEST
509,5,True,False,False,NO SAFETY VEST | NO MASK
509,3,False,False,False,NO HARDHAT | NO SAFETY VEST | NO MASK
509,149,False,False,False,MONITORING
509,192,False,False,False,NO SAFETY VEST
510,5,True,False,False,NO SAFETY VEST | NO MASK
510,3,False,False,False,NO HARDHAT | NO SAFETY VEST | NO MASK
510,149,False,False,False,MONITORING
510,192,False,False,False,NO SAFETY VEST
511,5,True,False,False,NO SAFETY VEST | NO MASK
511,3,False,False,False,NO HARDHAT | NO SAFETY VEST | NO MASK
511,149,False,False,False,MONITORING
511,192,False,False,False,NO SAFETY VEST
512,5,True,False,False,NO SAFETY VEST | NO MASK
512,3,False,False,False,NO HARDHAT | NO SAFETY VEST | NO MASK
512,149,False,False,False,MONITORING
512,192,False,False,False,NO SAFETY VEST
513,5,True,False,False,NO SAFETY VEST | NO MASK
513,3,False,False,False,NO HARDHAT | NO SAFETY VEST | NO MASK
513,149,False,False,False,MONITORING
513,192,False,False,False,MONITORING
514,5,True,False,False,NO SAFETY VEST | NO MASK
514,3,False,False,False,NO HARDHAT | NO SAFETY VEST | NO MASK
514,149,False,False,False,MONITORING
514,192,False,False,False,MONITORING
515,5,True,False,False,NO SAFETY VEST | NO MASK
515,3,False,False,False,NO HARDHAT | NO SAFETY VEST | NO MASK
515,149,False,False,False,MONITORING
515,192,False,False,False,MONITORING
515,220,False,False,False,MONITORING
516,5,True,False,False,NO SAFETY VEST
516,3,False,False,False,NO HARDHAT | NO SAFETY VEST | NO MASK
516,149,False,False,False,MONITORING
516,192,False,False,False,MONITORING
516,220,False,False,False,MONITORING
517,5,True,False,False,NO SAFETY VEST
517,3,False,False,False,NO HARDHAT | NO SAFETY VEST
517,149,True,False,False,MONITORING
517,192,False,False,False,MONITORING
517,220,True,False,False,MONITORING
518,5,True,False,False,NO SAFETY VEST
518,3,False,False,False,NO HARDHAT | NO SAFETY VEST
518,149,True,False,False,MONITORING
518,192,False,False,False,MONITORING
519,5,True,False,False,NO SAFETY VEST
519,3,False,False,False,NO HARDHAT | NO SAFETY VEST
519,149,True,False,False,MONITORING
519,192,False,False,False,MONITORING
520,5,True,False,False,NO SAFETY VEST
520,3,False,False,False,NO HARDHAT | NO SAFETY VEST | NO MASK
520,149,True,False,False,MONITORING
520,192,False,False,False,MONITORING
521,5,True,False,False,NO SAFETY VEST | NO MASK
521,3,False,False,False,NO HARDHAT | NO SAFETY VEST | NO MASK
521,149,True,False,False,MONITORING
521,192,False,False,False,MONITORING
522,5,True,False,False,NO SAFETY VEST | NO MASK
522,3,False,False,False,NO HARDHAT | NO SAFETY VEST | NO MASK
522,149,True,False,False,MONITORING
522,192,False,False,False,NO SAFETY VEST
523,5,True,False,False,NO SAFETY VEST | NO MASK
523,3,False,False,False,NO HARDHAT | NO SAFETY VEST | NO MASK
523,149,True,False,False,MONITORING
523,192,False,False,False,NO SAFETY VEST
524,5,True,False,False,NO SAFETY VEST | NO MASK
524,3,False,False,False,NO HARDHAT | NO SAFETY VEST | NO MASK
524,149,True,False,False,NO HARDHAT
524,192,False,False,False,NO SAFETY VEST
525,5,True,False,False,NO SAFETY VEST | NO MASK
525,3,False,False,False,NO HARDHAT | NO SAFETY VEST | NO MASK
525,149,True,False,False,NO HARDHAT
525,192,False,False,False,NO SAFETY VEST
526,5,True,False,False,NO SAFETY VEST
526,3,False,False,False,NO HARDHAT | NO SAFETY VEST | NO MASK
526,149,True,False,False,NO HARDHAT
526,192,False,False,False,NO SAFETY VEST
527,5,True,False,False,NO SAFETY VEST
527,3,False,False,False,NO HARDHAT | NO SAFETY VEST | NO MASK
527,192,False,False,False,NO SAFETY VEST
528,5,True,False,False,NO SAFETY VEST
528,3,False,False,False,NO HARDHAT | NO SAFETY VEST | NO MASK
528,192,False,False,False,NO SAFETY VEST
529,5,True,False,False,NO SAFETY VEST
529,3,False,False,False,NO HARDHAT | NO SAFETY VEST | NO MASK
530,5,True,False,False,NO SAFETY VEST
530,3,False,False,False,NO HARDHAT | NO SAFETY VEST | NO MASK
530,149,False,False,False,NO HARDHAT
531,5,True,False,False,NO SAFETY VEST
531,3,False,False,False,NO HARDHAT | NO SAFETY VEST | NO MASK
531,149,True,False,False,NO HARDHAT
532,5,True,False,False,NO SAFETY VEST
532,3,False,False,False,NO HARDHAT | NO SAFETY VEST
532,149,True,False,False,MONITORING
533,5,True,False,False,NO SAFETY VEST
533,3,False,False,False,NO HARDHAT | NO SAFETY VEST
533,149,True,False,False,MONITORING
534,5,True,False,False,NO SAFETY VEST
534,3,False,False,False,NO HARDHAT | NO SAFETY VEST
534,149,False,False,False,MONITORING
535,5,True,False,False,NO SAFETY VEST
535,3,False,False,False,NO HARDHAT | NO SAFETY VEST
535,149,False,False,False,MONITORING
536,5,True,False,False,NO SAFETY VEST
536,3,False,False,False,NO HARDHAT | NO SAFETY VEST
537,5,True,False,False,NO SAFETY VEST
537,3,False,False,False,NO HARDHAT | NO SAFETY VEST
538,5,True,False,False,MONITORING
538,3,False,False,False,NO HARDHAT | NO SAFETY VEST
538,149,False,False,False,MONITORING
539,5,True,False,False,MONITORING
539,3,False,False,False,NO HARDHAT | NO SAFETY VEST
539,149,False,False,False,MONITORING
540,5,True,False,False,MONITORING
540,3,False,False,False,NO HARDHAT | NO SAFETY VEST
540,149,False,False,False,MONITORING
541,5,True,False,False,NO SAFETY VEST
541,3,False,False,False,NO HARDHAT | NO SAFETY VEST
541,149,False,False,False,MONITORING
542,5,True,False,False,NO SAFETY VEST
542,3,False,False,False,NO HARDHAT | NO SAFETY VEST
542,149,False,False,False,MONITORING
543,5,True,False,False,NO SAFETY VEST
543,3,False,False,False,NO HARDHAT | NO SAFETY VEST
543,149,True,False,False,MONITORING
544,5,True,False,False,NO SAFETY VEST
544,3,False,False,False,NO HARDHAT | NO SAFETY VEST
544,149,True,False,False,MONITORING
545,5,True,False,False,NO SAFETY VEST
545,3,False,False,False,NO HARDHAT | NO SAFETY VEST
545,149,False,False,False,MONITORING
546,5,True,False,False,NO SAFETY VEST
546,3,False,False,False,NO HARDHAT | NO SAFETY VEST
546,149,False,False,False,MONITORING
547,5,True,False,False,MONITORING
547,3,False,False,False,NO HARDHAT | NO SAFETY VEST
547,149,False,False,False,MONITORING
548,5,True,False,False,MONITORING
548,3,False,False,False,NO HARDHAT | NO SAFETY VEST
548,149,False,False,False,MONITORING
549,5,True,False,False,MONITORING
549,3,False,False,False,NO HARDHAT | NO SAFETY VEST
549,149,False,False,False,MONITORING
550,5,True,False,False,MONITORING
550,3,False,False,False,NO HARDHAT | NO SAFETY VEST
550,149,False,False,False,MONITORING
551,5,True,False,False,MONITORING
551,3,False,False,False,NO HARDHAT | NO SAFETY VEST
551,149,False,False,False,MONITORING
552,5,True,False,False,MONITORING
552,3,False,False,False,NO HARDHAT | NO SAFETY VEST
552,149,False,False,False,MONITORING
553,5,False,False,False,MONITORING
553,3,False,False,False,NO HARDHAT | NO SAFETY VEST
553,149,False,False,False,MONITORING
554,5,True,False,False,MONITORING
554,3,False,False,False,NO HARDHAT | NO SAFETY VEST
554,149,False,False,False,MONITORING
555,5,False,False,False,MONITORING
555,3,False,False,False,NO HARDHAT | NO SAFETY VEST
555,149,False,False,False,MONITORING
556,5,False,False,False,MONITORING
556,3,False,False,False,NO HARDHAT | NO SAFETY VEST
556,149,False,False,False,MONITORING
557,5,False,False,False,MONITORING
557,3,False,False,False,NO HARDHAT | NO SAFETY VEST
557,149,False,False,False,NO SAFETY VEST
558,5,False,False,False,MONITORING
558,3,False,False,False,NO HARDHAT | NO SAFETY VEST
558,149,False,False,False,NO SAFETY VEST
558,245,False,False,False,MONITORING
559,5,False,False,False,MONITORING
559,3,False,False,False,NO HARDHAT | NO SAFETY VEST
559,149,False,False,False,NO SAFETY VEST
559,245,False,False,False,MONITORING
560,5,False,False,False,MONITORING
560,3,False,False,False,NO HARDHAT | NO SAFETY VEST
560,149,False,False,False,NO SAFETY VEST
560,245,False,False,False,MONITORING
561,5,False,False,False,MONITORING
561,3,False,False,False,NO HARDHAT | NO SAFETY VEST
561,149,False,False,False,NO SAFETY VEST
561,245,False,False,False,MONITORING
562,5,False,False,False,MONITORING
562,3,False,False,False,NO HARDHAT | NO SAFETY VEST
562,149,False,False,False,NO SAFETY VEST
563,5,False,False,False,MONITORING
563,3,False,False,False,NO HARDHAT | NO SAFETY VEST
563,149,False,False,False,NO SAFETY VEST
563,245,False,False,False,MONITORING
564,5,False,False,False,MONITORING
564,3,False,False,False,NO HARDHAT | NO SAFETY VEST
564,149,False,False,False,NO SAFETY VEST
564,245,False,False,False,MONITORING
565,5,False,False,False,MONITORING
565,3,False,False,False,NO HARDHAT | NO SAFETY VEST
565,149,False,False,False,NO SAFETY VEST
565,245,False,False,False,MONITORING
566,5,False,False,False,MONITORING
566,3,False,False,False,NO HARDHAT | NO SAFETY VEST
566,149,False,False,False,NO SAFETY VEST
566,245,False,False,False,MONITORING
567,5,False,False,False,MONITORING
567,3,False,False,False,NO HARDHAT | NO SAFETY VEST
567,149,False,False,False,MONITORING
567,245,False,False,False,MONITORING
568,5,False,False,False,MONITORING
568,3,False,False,False,NO HARDHAT | NO SAFETY VEST
568,245,False,False,False,MONITORING
569,5,False,False,False,MONITORING
569,3,False,False,False,NO HARDHAT | NO SAFETY VEST
569,245,False,False,False,MONITORING
569,149,False,False,False,MONITORING
570,5,False,False,False,MONITORING
570,3,False,False,False,NO HARDHAT | NO SAFETY VEST
570,245,False,False,False,MONITORING
570,149,False,False,False,MONITORING
571,5,False,False,False,MONITORING
571,3,False,False,False,NO HARDHAT | NO SAFETY VEST
571,245,False,False,False,MONITORING
571,149,False,False,False,NO SAFETY VEST
572,5,False,False,False,MONITORING
572,3,False,False,False,NO HARDHAT | NO SAFETY VEST
572,149,False,False,False,NO SAFETY VEST
573,5,False,False,False,NO SAFETY VEST
573,3,False,False,False,NO HARDHAT | NO SAFETY VEST
573,149,False,False,False,NO SAFETY VEST
574,5,False,False,False,NO SAFETY VEST
574,3,False,False,False,NO HARDHAT | NO SAFETY VEST
574,149,False,False,False,NO SAFETY VEST
575,5,False,False,False,NO SAFETY VEST
575,3,False,False,False,NO HARDHAT | NO SAFETY VEST
575,149,False,False,False,NO SAFETY VEST
576,5,False,False,False,NO SAFETY VEST
576,3,False,False,False,NO HARDHAT | NO SAFETY VEST
576,149,False,False,False,NO SAFETY VEST
577,5,False,False,False,NO SAFETY VEST
577,3,False,False,False,NO HARDHAT | NO SAFETY VEST
577,149,False,False,False,NO SAFETY VEST
578,5,False,False,False,NO SAFETY VEST
578,3,False,False,False,NO HARDHAT | NO SAFETY VEST
578,149,False,False,False,NO SAFETY VEST
579,5,False,False,False,MONITORING
579,3,False,False,False,NO HARDHAT | NO SAFETY VEST
579,149,False,False,False,NO SAFETY VEST
580,5,True,False,False,MONITORING
580,3,False,False,False,NO HARDHAT | NO SAFETY VEST | NO MASK
580,149,False,False,False,NO SAFETY VEST
581,5,True,False,False,MONITORING
581,3,False,False,False,NO HARDHAT | NO SAFETY VEST | NO MASK
581,149,False,False,False,MONITORING
582,5,True,False,False,MONITORING
582,3,False,False,False,NO HARDHAT | NO SAFETY VEST | NO MASK
582,149,False,False,False,MONITORING
583,5,True,False,False,MONITORING
583,3,False,False,False,NO HARDHAT | NO SAFETY VEST | NO MASK
583,149,False,False,False,MONITORING
584,5,True,False,False,MONITORING
584,3,False,False,False,NO HARDHAT | NO SAFETY VEST | NO MASK
584,149,False,False,False,MONITORING
585,5,True,False,False,MONITORING
585,3,False,False,False,NO HARDHAT | NO SAFETY VEST
585,149,False,False,False,MONITORING
586,5,True,False,False,MONITORING
586,3,False,False,False,NO HARDHAT | NO SAFETY VEST
586,149,False,False,False,MONITORING
587,5,True,False,False,MONITORING
587,3,False,False,False,NO HARDHAT | NO SAFETY VEST
587,149,False,False,False,MONITORING
588,5,True,False,False,MONITORING
588,3,False,False,False,NO HARDHAT | NO SAFETY VEST
588,149,False,False,False,MONITORING
589,5,True,False,False,MONITORING
589,3,False,False,False,NO HARDHAT | NO SAFETY VEST
589,149,False,False,False,MONITORING
590,5,True,False,False,NO MASK
590,3,False,False,False,NO HARDHAT | NO SAFETY VEST
590,245,False,False,False,MONITORING
591,5,True,False,False,NO SAFETY VEST | NO MASK
591,3,False,False,False,NO HARDHAT | NO SAFETY VEST
591,245,False,False,False,MONITORING
592,5,True,False,False,NO SAFETY VEST | NO MASK
592,3,False,False,False,NO HARDHAT | NO SAFETY VEST | NO MASK
593,5,True,False,False,NO SAFETY VEST | NO MASK
593,3,False,False,False,NO HARDHAT | NO SAFETY VEST | NO MASK
594,5,True,False,False,NO SAFETY VEST | NO MASK
594,3,False,False,False,NO HARDHAT | NO SAFETY VEST | NO MASK
595,5,True,False,False,NO SAFETY VEST | NO MASK
595,3,False,False,False,NO HARDHAT | NO SAFETY VEST | NO MASK
596,5,True,False,False,NO SAFETY VEST | NO MASK
596,3,False,False,False,NO HARDHAT | NO SAFETY VEST | NO MASK
597,5,True,False,False,NO SAFETY VEST
597,3,False,False,False,NO HARDHAT | NO SAFETY VEST
598,5,True,False,False,NO SAFETY VEST
598,3,False,False,False,NO HARDHAT | NO SAFETY VEST
599,5,True,False,False,NO SAFETY VEST
599,3,False,False,False,NO HARDHAT | NO SAFETY VEST
600,5,True,False,False,NO SAFETY VEST
600,3,False,False,False,NO HARDHAT | NO SAFETY VEST
601,5,True,False,False,NO SAFETY VEST
601,3,False,False,False,NO HARDHAT | NO SAFETY VEST
602,5,True,False,False,NO SAFETY VEST
602,3,False,False,False,NO HARDHAT | NO SAFETY VEST
603,5,True,False,False,MONITORING
603,3,False,False,False,NO HARDHAT | NO SAFETY VEST
604,5,True,False,False,MONITORING
604,3,False,False,False,NO HARDHAT | NO SAFETY VEST
605,5,True,False,False,MONITORING
605,3,False,False,False,NO HARDHAT | NO SAFETY VEST
606,5,True,False,False,MONITORING
606,3,False,False,False,NO HARDHAT | NO SAFETY VEST
607,5,True,False,False,NO MASK
607,3,False,False,False,NO HARDHAT | NO SAFETY VEST
607,245,False,False,False,MONITORING
608,5,True,False,False,NO MASK
608,3,False,False,False,NO HARDHAT | NO SAFETY VEST
608,245,False,False,False,MONITORING
609,5,True,False,False,NO MASK
609,3,False,False,False,NO HARDHAT | NO SAFETY VEST
609,245,False,False,False,MONITORING
610,5,True,False,False,NO SAFETY VEST | NO MASK
610,3,False,False,False,NO HARDHAT | NO SAFETY VEST
611,5,True,False,False,NO SAFETY VEST | NO MASK
611,3,False,False,False,NO HARDHAT | NO SAFETY VEST | NO MASK
612,5,True,False,False,NO SAFETY VEST | NO MASK
612,3,False,False,False,NO HARDHAT | NO SAFETY VEST | NO MASK
612,245,False,False,False,MONITORING
613,5,True,False,False,NO SAFETY VEST | NO MASK
613,3,False,False,False,NO HARDHAT | NO SAFETY VEST | NO MASK
613,245,False,False,False,MONITORING
614,5,True,False,False,NO SAFETY VEST | NO MASK
614,3,False,False,False,NO HARDHAT | NO SAFETY VEST | NO MASK
614,245,False,False,False,MONITORING
615,5,True,False,False,NO SAFETY VEST | NO MASK
615,3,False,False,False,NO HARDHAT | NO SAFETY VEST | NO MASK
615,245,False,False,False,MONITORING
616,5,True,False,False,NO SAFETY VEST | NO MASK
616,3,False,False,False,NO HARDHAT | NO SAFETY VEST
616,245,False,False,False,MONITORING
617,5,True,False,False,NO SAFETY VEST | NO MASK
617,3,False,False,False,NO HARDHAT | NO SAFETY VEST
618,5,True,False,False,NO SAFETY VEST | NO MASK
618,3,False,False,False,NO HARDHAT | NO SAFETY VEST
619,5,True,False,False,NO SAFETY VEST | NO MASK
619,3,False,False,False,NO HARDHAT | NO SAFETY VEST
620,5,True,False,False,NO SAFETY VEST | NO MASK
620,3,False,False,False,NO HARDHAT | NO SAFETY VEST
621,5,True,False,False,NO SAFETY VEST | NO MASK
621,3,False,False,False,NO HARDHAT | NO SAFETY VEST
622,5,True,False,False,NO SAFETY VEST | NO MASK
622,3,False,False,False,NO HARDHAT | NO SAFETY VEST
623,5,True,False,False,NO SAFETY VEST | NO MASK
623,3,False,False,False,NO HARDHAT | NO SAFETY VEST
624,5,True,False,False,NO SAFETY VEST | NO MASK
624,3,False,False,False,NO HARDHAT | NO SAFETY VEST
625,5,True,False,False,NO SAFETY VEST | NO MASK
625,3,False,False,False,NO HARDHAT | NO SAFETY VEST
626,5,True,False,False,NO SAFETY VEST | NO MASK
626,3,False,False,False,NO HARDHAT | NO SAFETY VEST
627,5,True,False,False,NO SAFETY VEST | NO MASK
627,3,False,False,False,NO HARDHAT | NO SAFETY VEST
628,5,True,False,False,NO SAFETY VEST | NO MASK
628,3,False,False,False,NO HARDHAT | NO SAFETY VEST
629,5,True,False,False,NO SAFETY VEST | NO MASK
629,3,False,False,False,NO HARDHAT | NO SAFETY VEST
630,5,True,False,False,NO SAFETY VEST | NO MASK
630,3,False,False,False,NO HARDHAT | NO SAFETY VEST
631,5,True,False,False,NO SAFETY VEST | NO MASK
631,3,False,False,False,NO HARDHAT | NO SAFETY VEST
632,5,True,False,False,NO SAFETY VEST | NO MASK
632,3,False,False,False,NO HARDHAT | NO SAFETY VEST
633,5,True,False,False,NO SAFETY VEST | NO MASK
633,3,False,False,False,NO HARDHAT | NO SAFETY VEST
634,5,True,False,False,NO SAFETY VEST | NO MASK
634,3,False,False,False,NO HARDHAT | NO SAFETY VEST
635,5,True,False,False,NO SAFETY VEST | NO MASK
635,3,False,False,False,NO HARDHAT | NO SAFETY VEST
636,5,True,False,False,NO SAFETY VEST | NO MASK
636,3,False,False,False,NO HARDHAT | NO SAFETY VEST | NO MASK
637,5,True,False,False,NO SAFETY VEST | NO MASK
637,3,False,False,False,NO HARDHAT | NO SAFETY VEST | NO MASK
638,5,True,False,False,NO SAFETY VEST | NO MASK
638,3,False,False,False,NO HARDHAT | NO SAFETY VEST | NO MASK
639,5,True,False,False,NO SAFETY VEST | NO MASK
639,3,False,False,False,NO HARDHAT | NO SAFETY VEST | NO MASK
640,5,True,False,False,NO SAFETY VEST
640,3,False,False,False,NO HARDHAT | NO SAFETY VEST | NO MASK
641,5,True,False,False,NO SAFETY VEST
641,3,False,False,False,NO HARDHAT | NO SAFETY VEST | NO MASK
642,5,True,False,False,NO SAFETY VEST
642,3,False,False,False,NO HARDHAT | NO SAFETY VEST | NO MASK
642,245,False,False,False,MONITORING
643,5,True,False,False,NO SAFETY VEST
643,3,False,False,False,NO HARDHAT | NO SAFETY VEST | NO MASK
